관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
대구광역시 북구청 정보통신과,,,30,1,128.59373,대구광역시 북구 칠성동2가717칠성공원 칠성공원,35.878137,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607235,대구광역시 북구 대학로9길80개나리공원1 개나리공원,35.897637,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607235,대구광역시 북구 대학로9길80개나리공원2 개나리공원,35.897637,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.610349,대구광역시 북구 경대로5길30대현어린이공원1 대현어린이공원,35.884796,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.610349,대구광역시 북구 경대로5길30대현어린이공원2 대현어린이공원,35.884796,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.568653,대구광역시 북구 학남로35거북공원1 거북공원,35.948795,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.568653,대구광역시 북구 학남로35거북공원2 거북공원,35.948795,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.559263,대구광역시 북구 동천동950-1동천근린공원1 동천근린공원,35.934464,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.559263,대구광역시 북구 동천동950-1동천근린공원2 동천근린공원,35.934464,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.5133,대구광역시 북구 사수동 788 내곡공원,35.903051,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.5133,대구광역시 북구 사수동 788 내곡공원,35.903051,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.513604,대구광역시 북구 사수동 811 한강공원,35.898687,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.513604,대구광역시 북구 사수동 811 한강공원,35.898687,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.520309,대구광역시 북구 금호동 815 금호공원,35.89581,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.520309,대구광역시 북구 금호동 815 금호공원,35.89581,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.583569,대구광역시 북구 오봉로24길 39 침산공원,35.896998,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.584265,대구광역시 북구 침산1동 1663-375 침산공원,35.896697,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.523253,대구광역시 북구 금호동 879 새터공원,35.895293,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.523253,대구광역시 북구 금호동 879 새터공원,35.895293,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.509163,대구광역시 북구 사수동 772 장기터공원,35.898922,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.509163,대구광역시 북구 사수동 772 장기터공원,35.898922,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.510173,대구광역시 북구 사수동 783 사수공원,35.900874,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.510173,대구광역시 북구 사수동 783 사수공원,35.900874,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.588526,대구광역시 북구 침산동 1753 침산1공원,35.89171,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.588526,대구광역시 북구 침산동 1753 침산1공원,35.89171,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.567526,대구광역시 북구 구암동 349 운암지수변공원,35.932307,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.567526,대구광역시 북구 구암동 349 운암지수변공원,35.932307,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546209,대구광역시 북구 구암로 47 관음공원,35.934722,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.556816,대구광역시 북구 구암동 694 구암공원,35.928454,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.614611,대구광역시 북구 산격동 산 9-2 대불공원,35.903215,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595607,대구광역시 북구 호국로57길 28-1 도곡공원,35.927637,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.616897,대구광역시 북구 동북로 229 들샘공원,35.896498,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.576305,대구광역시 북구 구리로34길 57 마당공원,35.947803,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.571155,대구광역시 북구 국우동 1085-1 미리내공원,35.945358,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.563457,대구광역시 북구 구암로41길 6 솔밭공원,35.931965,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.571686,대구광역시 북구 동암로37길 4-9 앵무새공원,35.943634,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.601556,대구광역시 북구 연암공원로20길 2 연암공원,35.898072,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.604528,대구광역시 북구 연암공원로20길 34 연암공원,35.89857,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.57326,대구광역시 북구 구리로34길 5 예삐공원,35.946745,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.596163,대구광역시 북구 서변동 1763 으뜸공원,35.917549,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.565703,대구광역시 북구 학정로 528 질마당공원,35.951675,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.558361,대구광역시 북구 동천동 919-8 천서공원,35.938587,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.566514,대구광역시 북구 구암동 836 함지공원,35.94109,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.547515,대구광역시 북구 태전1동 1063-18 태전공원,35.931192,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.5663,대구광역시 북구 학정동 974 학정공원,35.948374,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594118,대구광역시 북구 서변로3길 51 서변근린공원,35.921128,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602312,대구광역시 북구 동변동 678 동변공원,35.919005,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.559263,대구광역시 북구 동천동 950-1 동천공원,35.934464,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.570638,대구광역시 북구 팔달로27길 138 팔달공원,35.893364,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.554103,대구광역시 북구 대천로7길 26인근 구수산공원,35.939877,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.550564,대구광역시 북구 대천로 7-19 구수산공원,35.939317,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.550979,대구광역시 북구 대천로 13 구수산공원,35.938558,시설물관리,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.585279,대구광역시 북구 침산동 산16-26(침산공원) 침산공원,35.89306,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.588716,대구광역시 북구 침산로 261-2 (공원녹지과),35.899523,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.588807,대구광역시 북구 침산로 249,35.89827,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.588733,대구광역시 북구 성북로5길 69-499 (공원녹지과),35.897333,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.585382,대구광역시 북구 성북로5길 11-19 (공원녹지과),35.891959,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.584455,대구광역시 북구 성북로1길 7(공원녹지과),35.890891,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.6083,대구광역시 북구 대학로15길 16 무지개공영주차장,35.893531,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.6083,대구광역시 북구 대학로15길 16 무지개공영주차장,35.893531,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.608279,대구광역시 북구 대학로 71,35.892179,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.608279,대구광역시 북구 대학로 71,35.892179,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607727,대구광역시 북구 산격로6길 24,35.89247,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607727,대구광역시 북구 산격로6길 24,35.89247,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607727,대구광역시 북구 산격로6길 24,35.89247,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.606029,대구광역시 북구 대학로9길 42-5,35.894876,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.606029,대구광역시 북구 대학로9길 42-5,35.894876,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.606029,대구광역시 북구 대학로9길 42-5,35.894876,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.606029,대구광역시 북구 대학로9길 42-5,35.894876,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.610758,대구광역시 북구 대학로23길 10,35.894744,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.610758,대구광역시 북구 대학로23길 10,35.894744,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.609584,대구광역시 북구 산격로10길 40,35.894867,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.609584,대구광역시 북구 산격로10길 40,35.894867,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.609584,대구광역시 북구 산격로10길 40,35.894867,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.609584,대구광역시 북구 산격로10길 40,35.894867,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.545592,대구광역시 북구 매천동 669 (도시안전과),35.909344,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.556118,대구광역시 북구 동천동 838-5(도시안전과),35.941112,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.555932,대구광역시 북구 읍내동 1234-159(도시안전과),35.941455,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.557667,대구광역시 북구 학정동 784(도시안전과),35.948631,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.588734,대구광역시 북구 국우동 산52-1(도시안전과),35.943795,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607997,대구광역시 북구 동변동 617-1(도시안전과),35.919076,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602256,대구광역시 북구 대현동 396(도시안전과),35.886702,재난재해,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.573808,대구광역시 북구 구암로 391(국우동) 구민운동장 내,35.944273,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.573808,대구광역시 북구 구암로 391(국우동) 구민운동장 내,35.944273,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546209,대구광역시 북구 구암로 47(관음동) 관음운동장 내,35.934722,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546209,대구광역시 북구 구암로 47(관음동) 관음운동장 내,35.934722,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602734,대구광역시 북구 산격동 산70-1 연암다목적운동장,35.89866,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602734,대구광역시 북구 산격동 산70-1 연암다목적운동장,35.89866,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60531,대구광역시 북구 산격로 2(2),35.890734,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60531,대구광역시 북구 산격로 2(1),35.890734,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605335,대구광역시 북구 산격로22-1(1),35.8925,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605335,대구광역시 북구 산격로22-1(2),35.8925,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605335,대구광역시 북구 산격로22-1(3),35.8925,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.601403,대구광역시 북구 산격동1444-1(1),35.889609,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.601403,대구광역시 북구 산격동1444-1(2),35.889609,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605386,대구광역시 북구 산격로48(1),35.894844,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605386,대구광역시 북구 산격로48(2),35.894844,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605386,대구광역시 북구 산격로48(3),35.894844,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605502,대구광역시 북구 산격로74(1),35.896988,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605502,대구광역시 북구 산격로74(2),35.896988,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607353,대구광역시 북구 산격로98(1),35.898556,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607353,대구광역시 북구 산격로98(2),35.898556,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607353,대구광역시 북구 산격로98(3),35.898556,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.608772,대구광역시 북구 동북로146(1),35.900162,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.608772,대구광역시 북구 동북로146(2),35.900162,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595675,대구광역시 북구 침산동 123-3(1),35.889466,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595675,대구광역시 북구 침산동 123-3(2),35.889466,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.590968,대구광역시 북구 침산동 557-277,35.895456,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.590968,대구광역시 북구 침산동 557-277,35.895456,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594459,대구광역시 북구 연암로22길 1,35.894204,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594505,대구광역시 북구 연암로92,35.89287,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595274,대구광역시 북구 연암로80,35.892019,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595747,대구광역시 북구 연암로74,35.891656,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597503,대구광역시 북구 연암로58,35.89089,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59544,대구광역시 북구 산격동 852-11,35.89355,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.596148,대구광역시 북구 연암공원로 6,35.891961,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.596763,대구광역시 북구 연암공원로 17,35.892724,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59677,대구광역시 북구 연암공원로5길 9,35.893634,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597701,대구광역시 북구 연암공원로 29,35.893665,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598461,대구광역시 북구 연암공원로 43,35.894599,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59666,대구광역시 북구 연암로26길 15,35.895248,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602614,대구광역시 북구 산격로9길 28,35.894434,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602995,대구광역시 북구 산격로9길 20,35.895117,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603002,대구광역시 북구 산격로북9길 10,35.895973,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59917,대구광역시 북구 연암공원로 59,35.896028,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599926,대구광역시 북구 연암공원로 68,35.896448,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602407,대구광역시 북구 연암공원로14길 22-1,35.896427,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603006,대구광역시 북구 연암공원로14길 28,35.896487,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598897,대구광역시 북구 연암공원로13길 9,35.896625,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60354,대구광역시 북구 산격로13길 15,35.896836,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603301,대구광역시 북구 연암공원로20길 20-14,35.89745,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.601417,대구광역시 북구 산격로11길 36,35.8959,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597345,대구광역시 북구 연암로34길 19-2,35.900896,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599472,대구광역시 북구 연암공원로12길 14,35.89499,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597495,대구광역시 북구 연암공원로 22-8,35.892837,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599084,대구광역시 북구 연암공원로11길 21,35.89794,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599657,대구광역시 북구 연암공원로13길 6-16,35.897477,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.600266,대구광역시 북구 연암공원로10길 15,35.894482,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602889,대구광역시 북구 산격로13길 22,35.897182,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602503,대구광역시 북구 산격로13길 28-4,35.897373,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598118,대구광역시 북구 연암로12길 6-18,35.891653,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599284,대구광역시 북구 칠성로19길 38,35.881787,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599605,대구광역시 북구 칠성로19길 18(1),35.880316,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599605,대구광역시 북구 칠성로19길 18(2),35.880316,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599413,대구광역시 북구 칠성남로35길 27(1),35.878307,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599413,대구광역시 북구 칠성남로35길 27(2),35.878307,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599918,대구광역시 북구 칠성남로35길 14-17,35.877728,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597602,대구광역시 북구 칠성남로31길 1,35.877541,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.600395,대구광역시 북구 산격로11길 43-8,35.895509,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.600465,대구광역시 북구 산격로11길 46,35.895896,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.602995,대구광역시 북구 산격로9길 20,35.895117,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599069,대구광역시 북구 연암공원로11길 15,35.897444,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598943,대구광역시 북구 연암공원로8길 6,35.89383,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597311,대구광역시 북구 연암로12길 10,35.891892,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598353,대구광역시 북구 연암공원로7길 2-11,35.894924,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598083,대구광역시 북구 연암공원로7길 6-2,35.894402,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598779,대구광역시 북구 연암공원로 55-5,35.895652,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59668,대구광역시 북구 연암로22길 21-2,35.893418,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595227,대구광역시 북구 연암로 98-17,35.893236,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59643,대구광역시 북구 연암공원로5길 16,35.894131,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597026,대구광역시 북구 연암로34길 6-6,35.899662,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.547761,대구광역시 북구 관음중앙로29길5-18(말산공원2) 말산공원,35.945954,시설물관리,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.589369,대구광역시 북구 칠성남로20길34,35.878456,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.589229,대구광역시 북구 칠성남로16길21,35.877502,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.590751,대구광역시 북구 칠성남로22길6,35.878098,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.590844,대구광역시 북구 칠성남로16길35,35.877286,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.593135,대구광역시 북구 칠성남로26길 11,35.877077,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.594163,대구광역시 북구 칠성남로16길67,35.876774,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.596878,대구광역시 북구 칠성남로156-18,35.877022,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597962,대구광역시 북구 칠성남로164,35.8769,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597801,대구광역시 북구 칠성남로38길46,35.876098,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598712,대구광역시 북구 칠성남로36길6,35.876481,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598895,대구광역시 북구 칠성남로36길13,35.875687,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.600667,대구광역시 북구 칠성남로38길9,35.875768,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.601658,대구광역시 북구 칠성시장로1길76,35.87497,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60291,대구광역시 북구 칠성시장로5길30,35.875072,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603048,대구광역시 북구 칠성시장로7길21,35.875729,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603117,대구광역시 북구 칠성시장로5길31,35.874675,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60285,대구광역시 북구 칠성시장로5길29-20,35.874469,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60419,대구광역시 북구 칠성시장로7길 1,35.875985,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605083,대구광역시 북구 칠성동1가155-4,35.875458,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.604431,대구광역시 북구 칠성시장로3길9-22,35.874163,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.606225,대구광역시 북구 칠성가구시장로2길34,35.874172,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605726,대구광역시 북구 신암로20,35.874067,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607126,대구광역시 북구 칠성가구시장로2길13,35.874681,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607056,대구광역시 북구 칠성가구시장로2길13-8,35.874213,생활방범,,2018-06-30,200,053-665-4481
